Index,Entry Date,Entry Time,Exit Date,Exit Time,Type,Strike,B/S,Qty,Entry Price,Exit Price,Vix,P/L
953,05-12-2025, 9:45:00 AM,05-12-2025, 10:31:00 AM,,,,,,,10.75,-1015
953.1,05-12-2025, 9:45:00 AM,05-12-2025, 10:05:00 AM,CE,85300,Sell,20,471.75,522.5,,-1015
953.2,05-12-2025, 9:45:00 AM,05-12-2025, 10:31:00 AM,PE,85300,Sell,20,371.3,371.3,,0
954,05-12-2025, 11:45:00 AM,05-12-2025, 2:34:00 PM,,,,,,,10.59,-1000
954.1,05-12-2025, 11:45:00 AM,05-12-2025, 12:27:00 PM,CE,85600,Sell,20,454.95,504.95,,-1000
954.2,05-12-2025, 11:45:00 AM,05-12-2025, 2:34:00 PM,PE,85600,Sell,20,320,320,,0
955,08-12-2025, 9:45:00 AM,08-12-2025, 1:28:00 PM,,,,,,,10.74,3769
955.1,08-12-2025, 9:45:00 AM,08-12-2025, 1:28:00 PM,CE,85500,Sell,20,476.9,238.45,,4769
955.2,08-12-2025, 9:45:00 AM,08-12-2025, 9:49:00 AM,PE,85500,Sell,20,283.8,333.8,,-1000
956,08-12-2025, 11:45:00 AM,08-12-2025, 2:18:00 PM,,,,,,,10.61,3171
956.1,08-12-2025, 11:45:00 AM,08-12-2025, 2:18:00 PM,CE,85400,Sell,20,417.05,208.5,,4171
956.2,08-12-2025, 11:45:00 AM,08-12-2025, 12:29:00 PM,PE,85400,Sell,20,298,348,,-1000
957,09-12-2025, 9:45:00 AM,09-12-2025, 10:03:00 AM,,,,,,,11.68,-1000
957.1,09-12-2025, 9:45:00 AM,09-12-2025, 10:03:00 AM,CE,84500,Sell,20,390.95,390.95,,0
957.2,09-12-2025, 9:45:00 AM,09-12-2025, 9:55:00 AM,PE,84500,Sell,20,294.7,344.7,,-1000
958,09-12-2025, 11:45:00 AM,09-12-2025, 2:25:00 PM,,,,,,,11.3,-1000
958.1,09-12-2025, 11:45:00 AM,09-12-2025, 11:58:00 AM,CE,84700,Sell,20,326.5,376.5,,-1000
958.2,09-12-2025, 11:45:00 AM,09-12-2025, 2:25:00 PM,PE,84700,Sell,20,287.1,287.1,,0
959,10-12-2025, 9:45:00 AM,10-12-2025, 10:04:00 AM,,,,,,,10.81,-1000
959.1,10-12-2025, 9:45:00 AM,10-12-2025, 10:04:00 AM,CE,84900,Sell,20,265.8,265.8,,0
959.2,10-12-2025, 9:45:00 AM,10-12-2025, 10:00:00 AM,PE,84900,Sell,20,221.9,271.9,,-1000
960,10-12-2025, 11:45:00 AM,10-12-2025, 1:30:00 PM,,,,,,,10.91,-1000
960.1,10-12-2025, 11:45:00 AM,10-12-2025, 1:30:00 PM,CE,84700,Sell,20,218.05,218.05,,0
960.2,10-12-2025, 11:45:00 AM,10-12-2025, 12:31:00 PM,PE,84700,Sell,20,252.55,302.55,,-1000
961,11-12-2025, 9:45:00 AM,11-12-2025, 9:58:00 AM,,,,,,,10.84,-1000
961.1,11-12-2025, 9:45:00 AM,11-12-2025, 9:50:00 AM,CE,84200,Sell,20,187.65,237.65,,-1000
961.2,11-12-2025, 9:45:00 AM,11-12-2025, 9:58:00 AM,PE,84200,Sell,20,162.45,162.45,,0
962,11-12-2025, 11:45:00 AM,11-12-2025, 12:05:00 PM,,,,,,,10.63,405
962.1,11-12-2025, 11:45:00 AM,11-12-2025, 12:02:00 PM,CE,84600,Sell,20,128.2,178.2,,-1000
962.2,11-12-2025, 11:45:00 AM,11-12-2025, 12:05:00 PM,PE,84600,Sell,20,140.45,70.2,,1405
963,12-12-2025, 9:45:00 AM,12-12-2025, 3:15:00 PM,,,,,,,10.11,21
963.1,12-12-2025, 9:45:00 AM,12-12-2025, 3:15:00 PM,CE,85200,Sell,20,506.8,455.75,,1021
963.2,12-12-2025, 9:45:00 AM,12-12-2025, 10:09:00 AM,PE,85200,Sell,20,320.6,370.6,,-1000
964,12-12-2025, 11:45:00 AM,12-12-2025, 3:15:00 PM,,,,,,,10.08,887
964.1,12-12-2025, 11:45:00 AM,12-12-2025, 3:15:00 PM,CE,85200,Sell,20,454.5,455.75,,-25
964.2,12-12-2025, 11:45:00 AM,12-12-2025, 3:15:00 PM,PE,85200,Sell,20,332.8,287.2,,912
965,15-12-2025, 9:45:00 AM,15-12-2025, 3:15:00 PM,,,,,,,10.52,2114
965.1,15-12-2025, 9:45:00 AM,15-12-2025, 9:52:00 AM,CE,84900,Sell,20,374,424,,-1000
965.2,15-12-2025, 9:45:00 AM,15-12-2025, 3:15:00 PM,PE,84900,Sell,20,345.3,189.6,,3114
966,15-12-2025, 11:45:00 AM,15-12-2025, 3:15:00 PM,,,,,,,10.15,721
966.1,15-12-2025, 11:45:00 AM,15-12-2025, 11:49:00 AM,CE,85000,Sell,20,369.9,419.9,,-1000
966.2,15-12-2025, 11:45:00 AM,15-12-2025, 3:15:00 PM,PE,85000,Sell,20,308.05,222,,1721
967,16-12-2025, 9:45:00 AM,16-12-2025, 3:15:00 PM,,,,,,,10.22,1500
967.1,16-12-2025, 9:45:00 AM,16-12-2025, 3:15:00 PM,CE,84900,Sell,20,324.65,199.65,,2500
967.2,16-12-2025, 9:45:00 AM,16-12-2025, 10:02:00 AM,PE,84900,Sell,20,306.5,356.5,,-1000
968,16-12-2025, 11:45:00 AM,16-12-2025, 3:15:00 PM,,,,,,,10.3,-189
968.1,16-12-2025, 11:45:00 AM,16-12-2025, 12:31:00 PM,CE,84700,Sell,20,345.7,395.7,,-1000
968.2,16-12-2025, 11:45:00 AM,16-12-2025, 3:15:00 PM,PE,84700,Sell,20,264.75,224.2,,811
969,17-12-2025, 9:45:00 AM,17-12-2025, 12:03:00 PM,,,,,,,9.98,1727
969.1,17-12-2025, 9:45:00 AM,17-12-2025, 12:03:00 PM,CE,84700,Sell,20,272.65,136.3,,2727
969.2,17-12-2025, 9:45:00 AM,17-12-2025, 10:05:00 AM,PE,84700,Sell,20,194.65,244.65,,-1000
970,17-12-2025, 11:45:00 AM,17-12-2025, 3:15:00 PM,,,,,,,9.95,-345
970.1,17-12-2025, 11:45:00 AM,17-12-2025, 3:15:00 PM,CE,84600,Sell,20,217.75,185,,655
970.2,17-12-2025, 11:45:00 AM,17-12-2025, 12:03:00 PM,PE,84600,Sell,20,197.45,247.45,,-1000
971,18-12-2025, 9:45:00 AM,18-12-2025, 10:18:00 AM,,,,,,,9.88,218
971.1,18-12-2025, 9:45:00 AM,18-12-2025, 10:12:00 AM,CE,84300,Sell,20,152.3,202.3,,-1000
971.2,18-12-2025, 9:45:00 AM,18-12-2025, 10:18:00 AM,PE,84300,Sell,20,121.8,60.9,,1218
972,18-12-2025, 11:45:00 AM,18-12-2025, 12:19:00 PM,,,,,,,9.8,7
972.1,18-12-2025, 11:45:00 AM,18-12-2025, 11:55:00 AM,CE,84600,Sell,20,120.2,170.2,,-1000
972.2,18-12-2025, 11:45:00 AM,18-12-2025, 12:19:00 PM,PE,84600,Sell,20,100.65,50.3,,1007
973,19-12-2025, 9:45:00 AM,19-12-2025, 3:15:00 PM,,,,,,,9.74,493
973.1,19-12-2025, 9:45:00 AM,19-12-2025, 3:15:00 PM,CE,85000,Sell,20,396.2,321.55,,1493
973.2,19-12-2025, 9:45:00 AM,19-12-2025, 11:44:00 AM,PE,85000,Sell,20,329.55,379.55,,-1000
974,19-12-2025, 11:45:00 AM,19-12-2025, 3:15:00 PM,,,,,,,9.56,446
974.1,19-12-2025, 11:45:00 AM,19-12-2025, 12:02:00 PM,CE,84800,Sell,20,382.9,432.9,,-1000
974.2,19-12-2025, 11:45:00 AM,19-12-2025, 3:15:00 PM,PE,84800,Sell,20,295.8,223.5,,1446
975,22-12-2025, 9:45:00 AM,22-12-2025, 3:15:00 PM,,,,,,,9.72,895
975.1,22-12-2025, 9:45:00 AM,22-12-2025, 3:15:00 PM,CE,85400,Sell,20,311.3,321.2,,-198
975.2,22-12-2025, 9:45:00 AM,22-12-2025, 3:15:00 PM,PE,85400,Sell,20,253.15,198.5,,1093
976,22-12-2025, 11:45:00 AM,22-12-2025, 3:15:00 PM,,,,,,,9.69,207
976.1,22-12-2025, 11:45:00 AM,22-12-2025, 3:15:00 PM,CE,85400,Sell,20,286.95,321.2,,-685
976.2,22-12-2025, 11:45:00 AM,22-12-2025, 3:15:00 PM,PE,85400,Sell,20,243.1,198.5,,892
977,23-12-2025, 9:45:00 AM,23-12-2025, 1:17:00 PM,,,,,,,9.57,1215
977.1,23-12-2025, 9:45:00 AM,23-12-2025, 9:57:00 AM,CE,85400,Sell,20,218.55,268.55,,-1000
977.2,23-12-2025, 9:45:00 AM,23-12-2025, 1:17:00 PM,PE,85400,Sell,20,221.5,110.75,,2215
978,23-12-2025, 11:45:00 AM,23-12-2025, 3:15:00 PM,,,,,,,9.45,-111
978.1,23-12-2025, 11:45:00 AM,23-12-2025, 2:16:00 PM,CE,85500,Sell,20,193.55,243.55,,-1000
978.2,23-12-2025, 11:45:00 AM,23-12-2025, 3:15:00 PM,PE,85500,Sell,20,189.45,145,,889
979,24-12-2025, 9:45:00 AM,24-12-2025, 1:33:00 PM,,,,,,,9.31,227
979.1,24-12-2025, 9:45:00 AM,24-12-2025, 11:44:00 AM,CE,85600,Sell,20,122.7,61.35,,1227
979.2,24-12-2025, 9:45:00 AM,24-12-2025, 1:33:00 PM,PE,85600,Sell,20,102.5,152.5,,-1000
980,24-12-2025, 11:45:00 AM,24-12-2025, 1:32:00 PM,,,,,,,9.24,1722
980.1,24-12-2025, 11:45:00 AM,24-12-2025, 1:32:00 PM,CE,85500,Sell,20,103.65,51.8,,1037
980.2,24-12-2025, 11:45:00 AM,24-12-2025, 12:34:00 PM,PE,85500,Sell,20,68.5,34.25,,685
981,26-12-2025, 9:45:00 AM,26-12-2025, 3:15:00 PM,,,,,,,9.16,348
981.1,26-12-2025, 9:45:00 AM,26-12-2025, 3:15:00 PM,CE,85200,Sell,20,366.15,298.75,,1348
981.2,26-12-2025, 9:45:00 AM,26-12-2025, 12:34:00 PM,PE,85200,Sell,20,297,347,,-1000
982,26-12-2025, 11:45:00 AM,26-12-2025, 3:15:00 PM,,,,,,,9.1,-449
982.1,26-12-2025, 11:45:00 AM,26-12-2025, 3:15:00 PM,CE,85100,Sell,20,376,348.45,,551
982.2,26-12-2025, 11:45:00 AM,26-12-2025, 12:42:00 PM,PE,85100,Sell,20,257.75,307.75,,-1000
983,29-12-2025, 9:45:00 AM,29-12-2025, 11:24:00 AM,,,,,,,9.47,2546
983.1,29-12-2025, 9:45:00 AM,29-12-2025, 11:24:00 AM,CE,85100,Sell,20,354.6,177.3,,3546
983.2,29-12-2025, 9:45:00 AM,29-12-2025, 9:56:00 AM,PE,85100,Sell,20,198.55,248.55,,-1000
984,29-12-2025, 11:45:00 AM,29-12-2025, 3:15:00 PM,,,,,,,9.62,-308
984.1,29-12-2025, 11:45:00 AM,29-12-2025, 3:15:00 PM,CE,84800,Sell,20,329,294.4,,692
984.2,29-12-2025, 11:45:00 AM,29-12-2025, 1:38:00 PM,PE,84800,Sell,20,226.65,276.65,,-1000
985,30-12-2025, 9:45:00 AM,30-12-2025, 10:53:00 AM,,,,,,,9.89,-1000
985.1,30-12-2025, 9:45:00 AM,30-12-2025, 10:25:00 AM,CE,84700,Sell,20,295.5,345.5,,-1000
985.2,30-12-2025, 9:45:00 AM,30-12-2025, 10:53:00 AM,PE,84700,Sell,20,227.15,227.15,,0
986,30-12-2025, 11:45:00 AM,30-12-2025, 3:15:00 PM,,,,,,,9.81,308
986.1,30-12-2025, 11:45:00 AM,30-12-2025, 1:44:00 PM,CE,84600,Sell,20,288.15,338.15,,-1000
986.2,30-12-2025, 11:45:00 AM,30-12-2025, 3:15:00 PM,PE,84600,Sell,20,195.15,129.75,,1308
987,31-12-2025, 9:45:00 AM,31-12-2025, 10:43:00 AM,,,,,,,9.52,246
987.1,31-12-2025, 9:45:00 AM,31-12-2025, 10:32:00 AM,CE,84700,Sell,20,264.2,314.2,,-1000
987.2,31-12-2025, 9:45:00 AM,31-12-2025, 10:43:00 AM,PE,84700,Sell,20,124.6,62.3,,1246
988,31-12-2025, 11:45:00 AM,31-12-2025, 12:56:00 PM,,,,,,,9.35,483
988.1,31-12-2025, 11:45:00 AM,31-12-2025, 12:14:00 PM,CE,85000,Sell,20,181.1,231.1,,-1000
988.2,31-12-2025, 11:45:00 AM,31-12-2025, 12:56:00 PM,PE,85000,Sell,20,148.25,74.1,,1483
989,01-01-2026, 9:45:00 AM,01-01-2026, 10:17:00 AM,,,,,,,9.31,31
989.1,01-01-2026, 9:45:00 AM,01-01-2026, 10:17:00 AM,CE,85400,Sell,20,103.05,51.5,,1031
989.2,01-01-2026, 9:45:00 AM,01-01-2026, 9:59:00 AM,PE,85400,Sell,20,105.15,155.15,,-1000
990,01-01-2026, 11:45:00 AM,01-01-2026, 12:28:00 PM,,,,,,,9.23,-1000
990.1,01-01-2026, 11:45:00 AM,01-01-2026, 12:28:00 PM,CE,85300,Sell,20,64.35,64.35,,0
990.2,01-01-2026, 11:45:00 AM,01-01-2026, 12:16:00 PM,PE,85300,Sell,20,120.6,170.6,,-1000
991,02-01-2026, 9:45:00 AM,02-01-2026, 3:15:00 PM,,,,,,,9.25,327
991.1,02-01-2026, 9:45:00 AM,02-01-2026, 11:32:00 AM,CE,85500,Sell,20,405.35,455.35,,-1000
991.2,02-01-2026, 9:45:00 AM,02-01-2026, 3:15:00 PM,PE,85500,Sell,20,264.65,198.3,,1327
992,02-01-2026, 11:45:00 AM,02-01-2026, 3:15:00 PM,,,,,,,9.41,107
992.1,02-01-2026, 11:45:00 AM,02-01-2026, 3:15:00 PM,CE,85600,Sell,20,401.2,423.25,,-441
992.2,02-01-2026, 11:45:00 AM,02-01-2026, 3:15:00 PM,PE,85600,Sell,20,261.8,234.4,,548
993,05-01-2026, 9:45:00 AM,05-01-2026, 9:53:00 AM,,,,,,,10.03,-1000
993.1,05-01-2026, 9:45:00 AM,05-01-2026, 9:51:00 AM,CE,85600,Sell,20,302.9,352.9,,-1000
993.2,05-01-2026, 9:45:00 AM,05-01-2026, 9:53:00 AM,PE,85600,Sell,20,271.6,271.6,,0
994,05-01-2026, 11:45:00 AM,05-01-2026, 12:21:00 PM,,,,,,,10.12,-1000
994.1,05-01-2026, 11:45:00 AM,05-01-2026, 12:21:00 PM,CE,85800,Sell,20,283.45,283.45,,0
994.2,05-01-2026, 11:45:00 AM,05-01-2026, 12:03:00 PM,PE,85800,Sell,20,280.15,330.15,,-1000
995,06-01-2026, 9:45:00 AM,06-01-2026, 11:16:00 AM,,,,,,,10.23,-1000
995.1,06-01-2026, 9:45:00 AM,06-01-2026, 9:51:00 AM,CE,85200,Sell,20,285.25,335.25,,-1000
995.2,06-01-2026, 9:45:00 AM,06-01-2026, 11:16:00 AM,PE,85200,Sell,20,247.2,247.2,,0
996,06-01-2026, 11:45:00 AM,06-01-2026, 3:15:00 PM,,,,,,,10.13,361
996.1,06-01-2026, 11:45:00 AM,06-01-2026, 3:15:00 PM,CE,85100,Sell,20,296.95,228.9,,1361
996.2,06-01-2026, 11:45:00 AM,06-01-2026, 1:29:00 PM,PE,85100,Sell,20,191.3,241.3,,-1000
997,07-01-2026, 9:45:00 AM,07-01-2026, 12:22:00 PM,,,,,,,10.11,-1000
997.1,07-01-2026, 9:45:00 AM,07-01-2026, 10:01:00 AM,CE,84900,Sell,20,184.35,234.35,,-1000
997.2,07-01-2026, 9:45:00 AM,07-01-2026, 12:22:00 PM,PE,84900,Sell,20,187,187,,0
998,07-01-2026, 11:45:00 AM,07-01-2026, 1:27:00 PM,,,,,,,9.99,751
998.1,07-01-2026, 11:45:00 AM,07-01-2026, 1:27:00 PM,CE,85000,Sell,20,175.05,87.5,,1751
998.2,07-01-2026, 11:45:00 AM,07-01-2026, 12:04:00 PM,PE,85000,Sell,20,170.4,220.4,,-1000
999,08-01-2026, 9:45:00 AM,08-01-2026, 10:21:00 AM,,,,,,,10.07,351
999.1,08-01-2026, 9:45:00 AM,08-01-2026, 10:21:00 AM,CE,84800,Sell,20,135.15,67.6,,1351
999.2,08-01-2026, 9:45:00 AM,08-01-2026, 10:20:00 AM,PE,84800,Sell,20,108.6,158.6,,-1000
1000,08-01-2026, 11:45:00 AM,08-01-2026, 12:03:00 PM,,,,,,,10.5,491
1000.1,08-01-2026, 11:45:00 AM,08-01-2026, 12:03:00 PM,CE,84500,Sell,20,149.05,74.5,,1491
1000.2,08-01-2026, 11:45:00 AM,08-01-2026, 11:59:00 AM,PE,84500,Sell,20,71.05,121.05,,-1000
1001,09-01-2026, 9:45:00 AM,09-01-2026, 11:54:00 AM,,,,,,,10.63,4065
1001.1,09-01-2026, 9:45:00 AM,09-01-2026, 11:54:00 AM,CE,84200,Sell,20,506.5,253.25,,5065
1001.2,09-01-2026, 9:45:00 AM,09-01-2026, 10:19:00 AM,PE,84200,Sell,20,309.05,359.05,,-1000
1002,09-01-2026, 11:45:00 AM,09-01-2026, 3:15:00 PM,,,,,,,10.7,530
1002.1,09-01-2026, 11:45:00 AM,09-01-2026, 3:15:00 PM,CE,83800,Sell,20,466.6,390.1,,1530
1002.2,09-01-2026, 11:45:00 AM,09-01-2026, 12:30:00 PM,PE,83800,Sell,20,342.15,392.15,,-1000
1003,12-01-2026, 9:45:00 AM,12-01-2026, 9:59:00 AM,,,,,,,11.83,-1000
1003.1,12-01-2026, 9:45:00 AM,12-01-2026, 9:50:00 AM,CE,83100,Sell,20,511.45,561.45,,-1000
1003.2,12-01-2026, 9:45:00 AM,12-01-2026, 9:59:00 AM,PE,83100,Sell,20,318.05,318.05,,0
1004,12-01-2026, 11:45:00 AM,12-01-2026, 12:22:00 PM,,,,,,,11.73,2458
1004.1,12-01-2026, 11:45:00 AM,12-01-2026, 12:09:00 PM,CE,82900,Sell,20,438.35,488.35,,-1000
1004.2,12-01-2026, 11:45:00 AM,12-01-2026, 12:22:00 PM,PE,82900,Sell,20,345.8,172.9,,3458
1005,13-01-2026, 9:45:00 AM,13-01-2026, 9:50:00 AM,,,,,,,11.58,-1000
1005.1,13-01-2026, 9:45:00 AM,13-01-2026, 9:46:00 AM,CE,83700,Sell,20,334.85,384.85,,-1000
1005.2,13-01-2026, 9:45:00 AM,13-01-2026, 9:50:00 AM,PE,83700,Sell,20,289.8,289.8,,0
1006,13-01-2026, 11:45:00 AM,13-01-2026, 12:35:00 PM,,,,,,,11.31,1629
1006.1,13-01-2026, 11:45:00 AM,13-01-2026, 12:35:00 PM,CE,83900,Sell,20,262.95,131.5,,2629
1006.2,13-01-2026, 11:45:00 AM,13-01-2026, 11:54:00 AM,PE,83900,Sell,20,255.75,305.75,,-1000
1007,14-01-2026, 9:45:00 AM,14-01-2026, 9:52:00 AM,,,,,,,11.28,-1000
1007.1,14-01-2026, 9:45:00 AM,14-01-2026, 9:52:00 AM,CE,83500,Sell,20,184.35,184.35,,0
1007.2,14-01-2026, 9:45:00 AM,14-01-2026, 9:49:00 AM,PE,83500,Sell,20,138.3,188.3,,-1000
1008,14-01-2026, 11:45:00 AM,14-01-2026, 12:12:00 PM,,,,,,,11.22,-1000
1008.1,14-01-2026, 11:45:00 AM,14-01-2026, 11:50:00 AM,CE,83700,Sell,20,127.7,177.7,,-1000
1008.2,14-01-2026, 11:45:00 AM,14-01-2026, 12:12:00 PM,PE,83700,Sell,20,123.45,123.45,,0
1009,16-01-2026, 9:45:00 AM,16-01-2026, 12:31:00 PM,,,,,,,11.2,-1000
1009.1,16-01-2026, 9:45:00 AM,16-01-2026, 9:56:00 AM,CE,83700,Sell,20,506.6,556.6,,-1000
1009.2,16-01-2026, 9:45:00 AM,16-01-2026, 12:31:00 PM,PE,83700,Sell,20,387.8,387.8,,0
1010,16-01-2026, 11:45:00 AM,16-01-2026, 12:28:00 PM,,,,,,,11.31,-1000
1010.1,16-01-2026, 11:45:00 AM,16-01-2026, 12:09:00 PM,CE,83900,Sell,20,497.4,547.4,,-1000
1010.2,16-01-2026, 11:45:00 AM,16-01-2026, 12:28:00 PM,PE,83900,Sell,20,390.35,390.35,,0
1011,19-01-2026, 9:45:00 AM,19-01-2026, 11:04:00 AM,,,,,,,11.94,-1000
1011.1,19-01-2026, 9:45:00 AM,19-01-2026, 11:04:00 AM,CE,83200,Sell,20,397.2,397.2,,0
1011.2,19-01-2026, 9:45:00 AM,19-01-2026, 10:01:00 AM,PE,83200,Sell,20,384.75,434.75,,-1000
1012,19-01-2026, 11:45:00 AM,19-01-2026, 12:18:00 PM,,,,,,,11.89,-1000
1012.1,19-01-2026, 11:45:00 AM,19-01-2026, 12:18:00 PM,CE,83100,Sell,20,400.2,400.2,,0
1012.2,19-01-2026, 11:45:00 AM,19-01-2026, 12:08:00 PM,PE,83100,Sell,20,352.4,402.4,,-1000
1013,20-01-2026, 9:45:00 AM,20-01-2026, 10:05:00 AM,,,,,,,12.27,-1000
1013.1,20-01-2026, 9:45:00 AM,20-01-2026, 10:05:00 AM,CE,82900,Sell,20,390,390,,0
1013.2,20-01-2026, 9:45:00 AM,20-01-2026, 9:55:00 AM,PE,82900,Sell,20,325.25,375.25,,-1000
1014,20-01-2026, 11:45:00 AM,20-01-2026, 2:43:00 PM,,,,,,,12.17,2693
1014.1,20-01-2026, 11:45:00 AM,20-01-2026, 2:43:00 PM,CE,82900,Sell,20,369.25,184.6,,3693
1014.2,20-01-2026, 11:45:00 AM,20-01-2026, 12:10:00 PM,PE,82900,Sell,20,281,331,,-1000
1015,21-01-2026, 9:45:00 AM,21-01-2026, 10:32:00 AM,,,,,,,13.09,2580
1015.1,21-01-2026, 9:45:00 AM,21-01-2026, 10:32:00 AM,CE,82000,Sell,20,358,179,,3580
1015.2,21-01-2026, 9:45:00 AM,21-01-2026, 10:00:00 AM,PE,82000,Sell,20,241.55,291.55,,-1000
1016,21-01-2026, 11:45:00 AM,21-01-2026, 12:19:00 PM,,,,,,,13.98,1945
1016.1,21-01-2026, 11:45:00 AM,21-01-2026, 11:52:00 AM,CE,81500,Sell,20,381.55,431.55,,-1000
1016.2,21-01-2026, 11:45:00 AM,21-01-2026, 12:19:00 PM,PE,81500,Sell,20,294.45,147.2,,2945
1017,22-01-2026, 9:45:00 AM,22-01-2026, 9:55:00 AM,,,,,,,13.63,-1000
1017.1,22-01-2026, 9:45:00 AM,22-01-2026, 9:49:00 AM,CE,82700,Sell,20,227.75,277.75,,-1000
1017.2,22-01-2026, 9:45:00 AM,22-01-2026, 9:55:00 AM,PE,82700,Sell,20,246.45,246.45,,0
1018,22-01-2026, 11:45:00 AM,22-01-2026, 11:50:00 AM,,,,,,,14.1,-1000
1018.1,22-01-2026, 11:45:00 AM,22-01-2026, 11:50:00 AM,CE,82000,Sell,20,216.45,216.45,,0
1018.2,22-01-2026, 11:45:00 AM,22-01-2026, 11:49:00 AM,PE,82000,Sell,20,205.75,255.75,,-1000
1019,23-01-2026, 9:45:00 AM,23-01-2026, 10:32:00 AM,,,,,,,13.66,-1000
1019.1,23-01-2026, 9:45:00 AM,23-01-2026, 10:32:00 AM,CE,82300,Sell,20,585.4,585.4,,0
1019.2,23-01-2026, 9:45:00 AM,23-01-2026, 10:19:00 AM,PE,82300,Sell,20,459.1,509.1,,-1000
1020,23-01-2026, 11:45:00 AM,23-01-2026, 11:53:00 AM,,,,,,,13.62,-1000
1020.1,23-01-2026, 11:45:00 AM,23-01-2026, 11:53:00 AM,CE,82000,Sell,20,576.95,576.95,,0
1020.2,23-01-2026, 11:45:00 AM,23-01-2026, 11:50:00 AM,PE,82000,Sell,20,414.75,464.75,,-1000
1021,27-01-2026, 9:45:00 AM,27-01-2026, 9:48:00 AM,,,,,,,15.31,-1000
1021.1,27-01-2026, 9:45:00 AM,27-01-2026, 9:48:00 AM,CE,81800,Sell,20,584.3,584.3,,0
1021.2,27-01-2026, 9:45:00 AM,27-01-2026, 9:47:00 AM,PE,81800,Sell,20,437,487,,-1000
1022,27-01-2026, 11:45:00 AM,27-01-2026, 3:15:00 PM,,,,,,,15.02,-498
1022.1,27-01-2026, 11:45:00 AM,27-01-2026, 3:15:00 PM,CE,81800,Sell,20,532.25,507.15,,502
1022.2,27-01-2026, 11:45:00 AM,27-01-2026, 11:49:00 AM,PE,81800,Sell,20,417.65,467.65,,-1000
1023,28-01-2026, 9:45:00 AM,28-01-2026, 11:05:00 AM,,,,,,,14.22,-1000
1023.1,28-01-2026, 9:45:00 AM,28-01-2026, 11:05:00 AM,CE,82300,Sell,20,359.6,359.6,,0
1023.2,28-01-2026, 9:45:00 AM,28-01-2026, 10:09:00 AM,PE,82300,Sell,20,345.7,395.7,,-1000
1024,28-01-2026, 11:45:00 AM,28-01-2026, 12:20:00 PM,,,,,,,13.78,-1000
1024.1,28-01-2026, 11:45:00 AM,28-01-2026, 11:49:00 AM,CE,82200,Sell,20,351.85,401.85,,-1000
1024.2,28-01-2026, 11:45:00 AM,28-01-2026, 12:20:00 PM,PE,82200,Sell,20,251.2,251.2,,0
1025,29-01-2026, 9:45:00 AM,29-01-2026, 10:14:00 AM,,,,,,,13.8,-1000
1025.1,29-01-2026, 9:45:00 AM,29-01-2026, 10:14:00 AM,CE,81900,Sell,20,213.8,213.8,,0
1025.2,29-01-2026, 9:45:00 AM,29-01-2026, 9:55:00 AM,PE,81900,Sell,20,228.25,278.25,,-1000
1026,29-01-2026, 11:45:00 AM,29-01-2026, 12:06:00 PM,,,,,,,13.59,-1000
1026.1,29-01-2026, 11:45:00 AM,29-01-2026, 12:06:00 PM,CE,82100,Sell,20,157.25,157.25,,0
1026.2,29-01-2026, 11:45:00 AM,29-01-2026, 11:55:00 AM,PE,82100,Sell,20,160.75,210.75,,-1000
1027,30-01-2026, 9:45:00 AM,30-01-2026, 9:57:00 AM,,,,,,,13.7,-1000
1027.1,30-01-2026, 9:45:00 AM,30-01-2026, 9:55:00 AM,CE,82200,Sell,20,760.8,810.8,,-1000
1027.2,30-01-2026, 9:45:00 AM,30-01-2026, 9:57:00 AM,PE,82200,Sell,20,664,664,,0
1028,30-01-2026, 11:45:00 AM,30-01-2026, 1:07:00 PM,,,,,,,13.84,-1000
1028.1,30-01-2026, 11:45:00 AM,30-01-2026, 12:24:00 PM,CE,82100,Sell,20,783.45,833.45,,-1000
1028.2,30-01-2026, 11:45:00 AM,30-01-2026, 1:07:00 PM,PE,82100,Sell,20,693.05,693.05,,0
1029,01-02-2026, 9:45:00 AM,01-02-2026, 10:13:00 AM,,,,,,,14.1,-1000
1029.1,01-02-2026, 9:45:00 AM,01-02-2026, 10:13:00 AM,CE,82400,Sell,20,746.6,746.6,,0
1029.2,01-02-2026, 9:45:00 AM,01-02-2026, 9:51:00 AM,PE,82400,Sell,20,692.15,742.15,,-1000
1030,01-02-2026, 11:45:00 AM,01-02-2026, 11:47:00 AM,,,,,,,14.03,-1000
1030.1,01-02-2026, 11:45:00 AM,01-02-2026, 11:47:00 AM,CE,82300,Sell,20,797.45,797.45,,0
1030.2,01-02-2026, 11:45:00 AM,01-02-2026, 11:46:00 AM,PE,82300,Sell,20,642.5,692.5,,-1000
1031,02-02-2026, 9:45:00 AM,02-02-2026, 10:01:00 AM,,,,,,,15.39,-1000
1031.1,02-02-2026, 9:45:00 AM,02-02-2026, 9:48:00 AM,CE,81000,Sell,20,671.75,721.75,,-1000
1031.2,02-02-2026, 9:45:00 AM,02-02-2026, 10:01:00 AM,PE,81000,Sell,20,676.4,676.4,,0
1032,02-02-2026, 11:45:00 AM,02-02-2026, 12:37:00 PM,,,,,,,14.8,-1000
1032.1,02-02-2026, 11:45:00 AM,02-02-2026, 12:15:00 PM,CE,81000,Sell,20,572.5,622.5,,-1000
1032.2,02-02-2026, 11:45:00 AM,02-02-2026, 12:37:00 PM,PE,81000,Sell,20,529.95,529.95,,0
