"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"323.2","2024-08-28"," 9:20:00 AM","2024-08-28"," 3:15:00 PM","PE","81800","Sell","20","345.60","294.35","","1025.00"
"324","2024-08-28"," 11:20:00 AM","2024-08-28"," 2:44:00 PM","","","","","","","13.63","-1000.00"
"324.1","2024-08-28"," 11:20:00 AM","2024-08-28"," 11:34:00 AM","CE","81900","Sell","20","315.25","365.25","","-1000.00"
"324.2","2024-08-28"," 11:20:00 AM","2024-08-28"," 2:44:00 PM","PE","81900","Sell","20","299.55","299.55","","0.00"
"325","2024-08-29"," 9:20:00 AM","2024-08-29"," 12:22:00 PM","","","","","","","14.02","1419.00"
"325.1","2024-08-29"," 9:20:00 AM","2024-08-29"," 9:26:00 AM","CE","81700","Sell","20","295.60","345.60","","-1000.00"
"325.2","2024-08-29"," 9:20:00 AM","2024-08-29"," 12:22:00 PM","PE","81700","Sell","20","241.85","120.90","","2419.00"
"326","2024-08-29"," 11:20:00 AM","2024-08-29"," 2:03:00 PM","","","","","","","13.90","-1000.00"
"326.1","2024-08-29"," 11:20:00 AM","2024-08-29"," 12:30:00 PM","CE","82000","Sell","20","264.20","314.20","","-1000.00"
"326.2","2024-08-29"," 11:20:00 AM","2024-08-29"," 2:03:00 PM","PE","82000","Sell","20","246.35","246.35","","0.00"
"327","2024-08-30"," 9:20:00 AM","2024-08-30"," 9:32:00 AM","","","","","","","13.87","-1000.00"
"327.1","2024-08-30"," 9:20:00 AM","2024-08-30"," 9:27:00 AM","CE","82400","Sell","20","235.20","285.20","","-1000.00"
"327.2","2024-08-30"," 9:20:00 AM","2024-08-30"," 9:32:00 AM","PE","82400","Sell","20","186.65","186.65","","0.00"
"328","2024-08-30"," 11:20:00 AM","2024-08-30"," 12:46:00 PM","","","","","","","13.52","424.00"
"328.1","2024-08-30"," 11:20:00 AM","2024-08-30"," 12:46:00 PM","CE","82400","Sell","20","142.40","71.20","","1424.00"
"328.2","2024-08-30"," 11:20:00 AM","2024-08-30"," 11:23:00 AM","PE","82400","Sell","20","143.70","193.70","","-1000.00"
"329","2024-09-02"," 9:20:00 AM","2024-09-02"," 3:15:00 PM","","","","","","","13.66","1242.00"
"329.1","2024-09-02"," 9:20:00 AM","2024-09-02"," 3:15:00 PM","CE","82600","Sell","20","470.20","358.10","","2242.00"
"329.2","2024-09-02"," 9:20:00 AM","2024-09-02"," 12:51:00 PM","PE","82600","Sell","20","435.65","485.65","","-1000.00"
"330","2024-09-02"," 11:20:00 AM","2024-09-02"," 3:15:00 PM","","","","","","","13.65","799.00"
"330.1","2024-09-02"," 11:20:00 AM","2024-09-02"," 3:15:00 PM","CE","82700","Sell","20","401.40","311.45","","1799.00"
"330.2","2024-09-02"," 11:20:00 AM","2024-09-02"," 12:44:00 PM","PE","82700","Sell","20","448.40","498.40","","-1000.00"
"331","2024-09-03"," 9:20:00 AM","2024-09-03"," 3:15:00 PM","","","","","","","13.98","222.00"
"331.1","2024-09-03"," 9:20:00 AM","2024-09-03"," 1:17:00 PM","CE","82500","Sell","20","385.30","435.30","","-1000.00"
"331.2","2024-09-03"," 9:20:00 AM","2024-09-03"," 3:15:00 PM","PE","82500","Sell","20","372.60","311.50","","1222.00"
"332","2024-09-03"," 11:20:00 AM","2024-09-03"," 3:15:00 PM","","","","","","","13.73","-383.00"
"332.1","2024-09-03"," 11:20:00 AM","2024-09-03"," 1:17:00 PM","CE","82500","Sell","20","370.60","420.60","","-1000.00"
"332.2","2024-09-03"," 11:20:00 AM","2024-09-03"," 3:15:00 PM","PE","82500","Sell","20","342.35","311.50","","617.00"
"333","2024-09-04"," 9:20:00 AM","2024-09-04"," 10:34:00 AM","","","","","","","14.34","-1000.00"
"333.1","2024-09-04"," 9:20:00 AM","2024-09-04"," 10:13:00 AM","CE","82000","Sell","20","382.50","432.50","","-1000.00"
"333.2","2024-09-04"," 9:20:00 AM","2024-09-04"," 10:34:00 AM","PE","82000","Sell","20","318.40","318.40","","0.00"
"334","2024-09-04"," 11:20:00 AM","2024-09-04"," 3:15:00 PM","","","","","","","14.28","477.00"
"334.1","2024-09-04"," 11:20:00 AM","2024-09-04"," 1:16:00 PM","CE","82100","Sell","20","341.75","391.75","","-1000.00"
"334.2","2024-09-04"," 11:20:00 AM","2024-09-04"," 3:15:00 PM","PE","82100","Sell","20","313.75","239.90","","1477.00"
"335","2024-09-05"," 9:20:00 AM","2024-09-05"," 9:34:00 AM","","","","","","","14.20","-1000.00"
"335.1","2024-09-05"," 9:20:00 AM","2024-09-05"," 9:34:00 AM","CE","82500","Sell","20","239.30","239.30","","0.00"
"335.2","2024-09-05"," 9:20:00 AM","2024-09-05"," 9:28:00 AM","PE","82500","Sell","20","270.80","320.80","","-1000.00"
"336","2024-09-05"," 11:20:00 AM","2024-09-05"," 3:15:00 PM","","","","","","","14.17","1328.00"
"336.1","2024-09-05"," 11:20:00 AM","2024-09-05"," 3:15:00 PM","CE","82300","Sell","20","262.10","201.70","","1208.00"
"336.2","2024-09-05"," 11:20:00 AM","2024-09-05"," 3:15:00 PM","PE","82300","Sell","20","240.00","234.00","","120.00"
"337","2024-09-06"," 9:20:00 AM","2024-09-06"," 9:24:00 AM","","","","","","","14.16","-1026.00"
"337.1","2024-09-06"," 9:20:00 AM","2024-09-06"," 9:23:00 AM","CE","82000","Sell","20","182.00","232.00","","-1000.00"
"337.2","2024-09-06"," 9:20:00 AM","2024-09-06"," 9:24:00 AM","PE","82000","Sell","20","151.60","152.90","","-26.00"
"338","2024-09-06"," 11:20:00 AM","2024-09-06"," 12:06:00 PM","","","","","","","15.01","407.00"
"338.1","2024-09-06"," 11:20:00 AM","2024-09-06"," 11:39:00 AM","CE","81300","Sell","20","135.90","185.90","","-1000.00"
"338.2","2024-09-06"," 11:20:00 AM","2024-09-06"," 12:06:00 PM","PE","81300","Sell","20","140.65","70.30","","1407.00"
"339","2024-09-09"," 9:20:00 AM","2024-09-09"," 1:27:00 PM","","","","","","","15.46","3940.00"
"339.1","2024-09-09"," 9:20:00 AM","2024-09-09"," 9:40:00 AM","CE","81000","Sell","20","542.00","592.00","","-1000.00"
"339.2","2024-09-09"," 9:20:00 AM","2024-09-09"," 1:27:00 PM","PE","81000","Sell","20","494.00","247.00","","4940.00"
"340","2024-09-09"," 11:20:00 AM","2024-09-09"," 1:21:00 PM","","","","","","","14.60","-1000.00"
"340.1","2024-09-09"," 11:20:00 AM","2024-09-09"," 1:21:00 PM","CE","81400","Sell","20","427.60","427.60","","0.00"
"340.2","2024-09-09"," 11:20:00 AM","2024-09-09"," 12:08:00 PM","PE","81400","Sell","20","457.95","507.95","","-1000.00"
"341","2024-09-10"," 9:20:00 AM","2024-09-10"," 11:16:00 AM","","","","","","","13.94","-1000.00"
"341.1","2024-09-10"," 9:20:00 AM","2024-09-10"," 11:16:00 AM","CE","81700","Sell","20","345.60","345.60","","0.00"
"341.2","2024-09-10"," 9:20:00 AM","2024-09-10"," 9:47:00 AM","PE","81700","Sell","20","377.90","427.90","","-1000.00"
"342","2024-09-10"," 11:20:00 AM","2024-09-10"," 3:15:00 PM","","","","","","","13.73","1391.00"
"342.1","2024-09-10"," 11:20:00 AM","2024-09-10"," 11:59:00 AM","CE","81800","Sell","20","308.25","358.25","","-1000.00"
"342.2","2024-09-10"," 11:20:00 AM","2024-09-10"," 3:15:00 PM","PE","81800","Sell","20","390.65","271.10","","2391.00"
"343","2024-09-11"," 9:20:00 AM","2024-09-11"," 9:39:00 AM","","","","","","","13.27","-1000.00"
"343.1","2024-09-11"," 9:20:00 AM","2024-09-11"," 9:39:00 AM","CE","81900","Sell","20","264.70","264.70","","0.00"
"343.2","2024-09-11"," 9:20:00 AM","2024-09-11"," 9:26:00 AM","PE","81900","Sell","20","357.75","407.75","","-1000.00"
"344","2024-09-11"," 11:20:00 AM","2024-09-11"," 12:59:00 PM","","","","","","","13.19","-1000.00"
"344.1","2024-09-11"," 11:20:00 AM","2024-09-11"," 12:01:00 PM","CE","82000","Sell","20","270.20","320.20","","-1000.00"
"344.2","2024-09-11"," 11:20:00 AM","2024-09-11"," 12:59:00 PM","PE","82000","Sell","20","344.65","344.65","","0.00"
"345","2024-09-12"," 9:20:00 AM","2024-09-12"," 9:40:00 AM","","","","","","","13.17","-1000.00"
"345.1","2024-09-12"," 9:20:00 AM","2024-09-12"," 9:22:00 AM","CE","81800","Sell","20","268.95","318.95","","-1000.00"
"345.2","2024-09-12"," 9:20:00 AM","2024-09-12"," 9:40:00 AM","PE","81800","Sell","20","285.70","285.70","","0.00"
"346","2024-09-12"," 11:20:00 AM","2024-09-12"," 11:27:00 AM","","","","","","","13.06","-1000.00"
"346.1","2024-09-12"," 11:20:00 AM","2024-09-12"," 11:27:00 AM","CE","81800","Sell","20","247.15","247.15","","0.00"
"346.2","2024-09-12"," 11:20:00 AM","2024-09-12"," 11:26:00 AM","PE","81800","Sell","20","286.80","336.80","","-1000.00"
"347","2024-09-13"," 9:20:00 AM","2024-09-13"," 9:36:00 AM","","","","","","","12.99","-1000.00"
"347.1","2024-09-13"," 9:20:00 AM","2024-09-13"," 9:36:00 AM","CE","82800","Sell","20","200.50","200.50","","0.00"
"347.2","2024-09-13"," 9:20:00 AM","2024-09-13"," 9:23:00 AM","PE","82800","Sell","20","226.75","276.75","","-1000.00"
"348","2024-09-13"," 11:20:00 AM","2024-09-13"," 12:28:00 PM","","","","","","","12.74","-1000.00"
"348.1","2024-09-13"," 11:20:00 AM","2024-09-13"," 12:28:00 PM","CE","82900","Sell","20","108.60","108.60","","0.00"
"348.2","2024-09-13"," 11:20:00 AM","2024-09-13"," 11:28:00 AM","PE","82900","Sell","20","80.55","130.55","","-1000.00"
"349","2024-09-16"," 9:20:00 AM","2024-09-16"," 11:09:00 AM","","","","","","","12.85","-1000.00"
"349.1","2024-09-16"," 9:20:00 AM","2024-09-16"," 9:45:00 AM","CE","83000","Sell","20","446.40","496.40","","-1000.00"
"349.2","2024-09-16"," 9:20:00 AM","2024-09-16"," 11:09:00 AM","PE","83000","Sell","20","452.55","452.55","","0.00"
"350","2024-09-16"," 11:20:00 AM","2024-09-16"," 12:43:00 PM","","","","","","","12.66","-1000.00"
"350.1","2024-09-16"," 11:20:00 AM","2024-09-16"," 12:43:00 PM","CE","83000","Sell","20","451.25","451.25","","0.00"
"350.2","2024-09-16"," 11:20:00 AM","2024-09-16"," 11:36:00 AM","PE","83000","Sell","20","431.85","481.85","","-1000.00"
"351","2024-09-17"," 9:20:00 AM","2024-09-17"," 3:15:00 PM","","","","","","","12.72","233.00"
"351.1","2024-09-17"," 9:20:00 AM","2024-09-17"," 11:25:00 AM","CE","82900","Sell","20","465.50","515.50","","-1000.00"
"351.2","2024-09-17"," 9:20:00 AM","2024-09-17"," 3:15:00 PM","PE","82900","Sell","20","384.25","322.60","","1233.00"
"352","2024-09-17"," 11:20:00 AM","2024-09-17"," 2:56:00 PM","","","","","","","12.47","-1000.00"
"352.1","2024-09-17"," 11:20:00 AM","2024-09-17"," 1:46:00 PM","CE","83100","Sell","20","372.00","422.00","","-1000.00"
"352.2","2024-09-17"," 11:20:00 AM","2024-09-17"," 2:56:00 PM","PE","83100","Sell","20","418.00","418.00","","0.00"
"353","2024-09-18"," 9:20:00 AM","2024-09-18"," 1:03:00 PM","","","","","","","12.66","-1000.00"
"353.1","2024-09-18"," 9:20:00 AM","2024-09-18"," 9:23:00 AM","CE","83000","Sell","20","390.80","440.80","","-1000.00"
"353.2","2024-09-18"," 9:20:00 AM","2024-09-18"," 1:03:00 PM","PE","83000","Sell","20","395.95","395.95","","0.00"
"354","2024-09-18"," 11:20:00 AM","2024-09-18"," 3:15:00 PM","","","","","","","12.91","88.00"
"354.1","2024-09-18"," 11:20:00 AM","2024-09-18"," 3:15:00 PM","CE","83300","Sell","20","377.50","321.60","","1118.00"
"354.2","2024-09-18"," 11:20:00 AM","2024-09-18"," 1:01:00 PM","PE","83300","Sell","20","470.00","521.50","","-1030.00"
"355","2024-09-19"," 9:20:00 AM","2024-09-19"," 9:24:00 AM","","","","","","","12.41","-1000.00"
"355.1","2024-09-19"," 9:20:00 AM","2024-09-19"," 9:21:00 AM","CE","83600","Sell","20","291.70","341.70","","-1000.00"
"355.2","2024-09-19"," 9:20:00 AM","2024-09-19"," 9:24:00 AM","PE","83600","Sell","20","346.80","346.80","","0.00"
"356","2024-09-19"," 11:20:00 AM","2024-09-19"," 3:15:00 PM","","","","","","","12.21","241.00"
"356.1","2024-09-19"," 11:20:00 AM","2024-09-19"," 3:15:00 PM","CE","83400","Sell","20","297.05","235.00","","1241.00"
"356.2","2024-09-19"," 11:20:00 AM","2024-09-19"," 11:23:00 AM","PE","83400","Sell","20","253.95","303.95","","-1000.00"
"357","2024-09-20"," 9:20:00 AM","2024-09-20"," 9:22:00 AM","","","","","","","12.50","-1000.00"
"357.1","2024-09-20"," 9:20:00 AM","2024-09-20"," 9:22:00 AM","CE","83400","Sell","20","246.45","246.45","","0.00"
"357.2","2024-09-20"," 9:20:00 AM","2024-09-20"," 9:21:00 AM","PE","83400","Sell","20","234.35","284.35","","-1000.00"
"358","2024-09-20"," 11:20:00 AM","2024-09-20"," 12:10:00 PM","","","","","","","12.55","-1000.00"
"358.1","2024-09-20"," 11:20:00 AM","2024-09-20"," 12:10:00 PM","CE","84200","Sell","20","299.70","299.70","","0.00"
"358.2","2024-09-20"," 11:20:00 AM","2024-09-20"," 11:38:00 AM","PE","84200","Sell","20","224.70","274.70","","-1000.00"
"359","2024-09-23"," 9:20:00 AM","2024-09-23"," 9:25:00 AM","","","","","","","13.44","-1016.00"
"359.1","2024-09-23"," 9:20:00 AM","2024-09-23"," 9:24:00 AM","CE","84800","Sell","20","493.85","543.85","","-1000.00"
"359.2","2024-09-23"," 9:20:00 AM","2024-09-23"," 9:25:00 AM","PE","84800","Sell","20","591.85","592.65","","-16.00"
"360","2024-09-23"," 11:20:00 AM","2024-09-23"," 3:15:00 PM","","","","","","","13.48","211.00"
"360.1","2024-09-23"," 11:20:00 AM","2024-09-23"," 2:19:00 PM","CE","84700","Sell","20","521.75","573.95","","-1044.00"
"360.2","2024-09-23"," 11:20:00 AM","2024-09-23"," 3:15:00 PM","PE","84700","Sell","20","517.15","454.40","","1255.00"
"361","2024-09-24"," 9:20:00 AM","2024-09-24"," 3:15:00 PM","","","","","","","13.96","1155.00"
"361.1","2024-09-24"," 9:20:00 AM","2024-09-24"," 9:48:00 AM","CE","84900","Sell","20","445.05","495.05","","-1000.00"
"361.2","2024-09-24"," 9:20:00 AM","2024-09-24"," 3:15:00 PM","PE","84900","Sell","20","510.75","403.00","","2155.00"
"362","2024-09-24"," 11:20:00 AM","2024-09-24"," 3:15:00 PM","","","","","","","13.91","15.00"
"362.1","2024-09-24"," 11:20:00 AM","2024-09-24"," 1:49:00 PM","CE","84900","Sell","20","449.10","499.10","","-1000.00"
"362.2","2024-09-24"," 11:20:00 AM","2024-09-24"," 3:15:00 PM","PE","84900","Sell","20","453.75","403.00","","1015.00"
"363","2024-09-25"," 9:20:00 AM","2024-09-25"," 3:15:00 PM","","","","","","","13.47","1934.00"
"363.1","2024-09-25"," 9:20:00 AM","2024-09-25"," 3:05:00 PM","CE","84900","Sell","20","379.70","429.70","","-1000.00"
"363.2","2024-09-25"," 9:20:00 AM","2024-09-25"," 3:15:00 PM","PE","84900","Sell","20","417.60","270.90","","2934.00"
"364","2024-09-25"," 11:20:00 AM","2024-09-25"," 1:28:00 PM","","","","","","","13.26","-1000.00"
"364.1","2024-09-25"," 11:20:00 AM","2024-09-25"," 1:28:00 PM","CE","84900","Sell","20","363.80","363.80","","0.00"
"364.2","2024-09-25"," 11:20:00 AM","2024-09-25"," 11:47:00 AM","PE","84900","Sell","20","377.45","427.45","","-1000.00"
"365","2024-09-26"," 9:20:00 AM","2024-09-26"," 2:10:00 PM","","","","","","","12.57","-1000.00"
"365.1","2024-09-26"," 9:20:00 AM","2024-09-26"," 10:10:00 AM","CE","85200","Sell","20","375.05","425.05","","-1000.00"
"365.2","2024-09-26"," 9:20:00 AM","2024-09-26"," 2:10:00 PM","PE","85200","Sell","20","314.80","314.80","","0.00"
"366","2024-09-26"," 11:20:00 AM","2024-09-26"," 1:11:00 PM","","","","","","","12.12","-1000.00"
"366.1","2024-09-26"," 11:20:00 AM","2024-09-26"," 12:21:00 PM","CE","85400","Sell","20","317.10","367.10","","-1000.00"
"366.2","2024-09-26"," 11:20:00 AM","2024-09-26"," 1:11:00 PM","PE","85400","Sell","20","330.15","330.15","","0.00"
"367","2024-09-27"," 9:20:00 AM","2024-09-27"," 9:51:00 AM","","","","","","","11.89","745.00"
"367.1","2024-09-27"," 9:20:00 AM","2024-09-27"," 9:51:00 AM","CE","85800","Sell","20","223.50","273.50","","-1000.00"
"367.2","2024-09-27"," 9:20:00 AM","2024-09-27"," 9:47:00 AM","PE","85800","Sell","20","174.45","87.20","","1745.00"
"368","2024-09-27"," 11:20:00 AM","2024-09-27"," 12:53:00 PM","","","","","","","11.77","2733.00"
"368.1","2024-09-27"," 11:20:00 AM","2024-09-27"," 12:53:00 PM","CE","85700","Sell","20","176.30","88.15","","1763.00"
"368.2","2024-09-27"," 11:20:00 AM","2024-09-27"," 12:20:00 PM","PE","85700","Sell","20","97.00","48.50","","970.00"
"369","2024-09-30"," 9:20:00 AM","2024-09-30"," 1:08:00 PM","","","","","","","12.62","4393.00"
"369.1","2024-09-30"," 9:20:00 AM","2024-09-30"," 1:08:00 PM","CE","85200","Sell","20","539.30","269.65","","5393.00"
"369.2","2024-09-30"," 9:20:00 AM","2024-09-30"," 9:31:00 AM","PE","85200","Sell","20","381.00","431.00","","-1000.00"
"370","2024-09-30"," 11:20:00 AM","2024-09-30"," 3:15:00 PM","","","","","","","12.77","3372.00"
"370.1","2024-09-30"," 11:20:00 AM","2024-09-30"," 3:15:00 PM","CE","84700","Sell","20","607.05","388.45","","4372.00"
"370.2","2024-09-30"," 11:20:00 AM","2024-09-30"," 11:27:00 AM","PE","84700","Sell","20","387.50","437.50","","-1000.00"
"371","2024-10-01"," 9:20:00 AM","2024-10-01"," 10:36:00 AM","","","","","","","12.47","3956.00"
"371.1","2024-10-01"," 9:20:00 AM","2024-10-01"," 10:36:00 AM","CE","84600","Sell","20","495.60","247.80","","4956.00"
"371.2","2024-10-01"," 9:20:00 AM","2024-10-01"," 9:31:00 AM","PE","84600","Sell","20","371.15","421.15","","-1000.00"
"372","2024-10-01"," 11:20:00 AM","2024-10-01"," 12:46:00 PM","","","","","","","12.29","-1000.00"
"372.1","2024-10-01"," 11:20:00 AM","2024-10-01"," 11:44:00 AM","CE","84200","Sell","20","440.85","490.85","","-1000.00"
"372.2","2024-10-01"," 11:20:00 AM","2024-10-01"," 12:46:00 PM","PE","84200","Sell","20","374.75","374.75","","0.00"
"373","2024-10-03"," 9:20:00 AM","2024-10-03"," 11:22:00 AM","","","","","","","13.01","-1000.00"
"373.1","2024-10-03"," 9:20:00 AM","2024-10-03"," 9:30:00 AM","CE","83400","Sell","20","439.30","489.30","","-1000.00"
"373.2","2024-10-03"," 9:20:00 AM","2024-10-03"," 11:22:00 AM","PE","83400","Sell","20","433.50","433.50","","0.00"
"374","2024-10-03"," 11:20:00 AM","2024-10-03"," 1:16:00 PM","","","","","","","13.25","3083.00"
"374.1","2024-10-03"," 11:20:00 AM","2024-10-03"," 1:16:00 PM","CE","83200","Sell","20","408.25","204.10","","4083.00"
"374.2","2024-10-03"," 11:20:00 AM","2024-10-03"," 11:25:00 AM","PE","83200","Sell","20","329.30","379.30","","-1000.00"
"375","2024-10-04"," 9:20:00 AM","2024-10-04"," 9:33:00 AM","","","","","","","13.65","1351.00"
"375.1","2024-10-04"," 9:20:00 AM","2024-10-04"," 9:33:00 AM","CE","82300","Sell","20","235.05","117.50","","2351.00"
"375.2","2024-10-04"," 9:20:00 AM","2024-10-04"," 9:25:00 AM","PE","82300","Sell","20","296.55","346.55","","-1000.00"
"376","2024-10-04"," 11:20:00 AM","2024-10-04"," 11:28:00 AM","","","","","","","13.44","-1000.00"
"376.1","2024-10-04"," 11:20:00 AM","2024-10-04"," 11:28:00 AM","CE","82800","Sell","20","354.25","354.25","","0.00"
"376.2","2024-10-04"," 11:20:00 AM","2024-10-04"," 11:21:00 AM","PE","82800","Sell","20","281.60","331.60","","-1000.00"
"377","2024-10-07"," 9:20:00 AM","2024-10-07"," 9:28:00 AM","","","","","","","14.17","-1000.00"
"377.1","2024-10-07"," 9:20:00 AM","2024-10-07"," 9:28:00 AM","CE","82000","Sell","20","708.90","708.90","","0.00"
"377.2","2024-10-07"," 9:20:00 AM","2024-10-07"," 9:27:00 AM","PE","82000","Sell","20","569.85","619.85","","-1000.00"
"378","2024-10-07"," 11:20:00 AM","2024-10-07"," 11:55:00 AM","","","","","","","14.65","-1000.00"
"378.1","2024-10-07"," 11:20:00 AM","2024-10-07"," 11:24:00 AM","CE","81400","Sell","20","819.95","869.95","","-1000.00"
"378.2","2024-10-07"," 11:20:00 AM","2024-10-07"," 11:55:00 AM","PE","81400","Sell","20","630.95","630.95","","0.00"
"379","2024-10-08"," 9:20:00 AM","2024-10-08"," 9:26:00 AM","","","","","","","15.52","-1000.00"
"379.1","2024-10-08"," 9:20:00 AM","2024-10-08"," 9:22:00 AM","CE","81000","Sell","20","803.05","853.05","","-1000.00"
"379.2","2024-10-08"," 9:20:00 AM","2024-10-08"," 9:26:00 AM","PE","81000","Sell","20","628.05","628.05","","0.00"
"380","2024-10-08"," 11:20:00 AM","2024-10-08"," 11:58:00 AM","","","","","","","14.81","-1000.00"
"380.1","2024-10-08"," 11:20:00 AM","2024-10-08"," 11:27:00 AM","CE","81500","Sell","20","631.10","681.10","","-1000.00"
"380.2","2024-10-08"," 11:20:00 AM","2024-10-08"," 11:58:00 AM","PE","81500","Sell","20","579.80","579.80","","0.00"
"381","2024-10-09"," 9:20:00 AM","2024-10-09"," 9:43:00 AM","","","","","","","14.48","-1000.00"
"381.1","2024-10-09"," 9:20:00 AM","2024-10-09"," 9:43:00 AM","CE","81800","Sell","20","511.25","511.25","","0.00"
"381.2","2024-10-09"," 9:20:00 AM","2024-10-09"," 9:39:00 AM","PE","81800","Sell","20","539.65","589.65","","-1000.00"
"382","2024-10-09"," 11:20:00 AM","2024-10-09"," 1:22:00 PM","","","","","","","13.67","3549.00"
"382.1","2024-10-09"," 11:20:00 AM","2024-10-09"," 1:22:00 PM","CE","82300","Sell","20","454.90","227.45","","4549.00"
"382.2","2024-10-09"," 11:20:00 AM","2024-10-09"," 11:44:00 AM","PE","82300","Sell","20","448.85","498.85","","-1000.00"
"383","2024-10-10"," 9:20:00 AM","2024-10-10"," 9:24:00 AM","","","","","","","13.98","-1000.00"
"383.1","2024-10-10"," 9:20:00 AM","2024-10-10"," 9:24:00 AM","CE","81700","Sell","20","423.50","423.50","","0.00"
"383.2","2024-10-10"," 9:20:00 AM","2024-10-10"," 9:23:00 AM","PE","81700","Sell","20","407.50","457.50","","-1000.00"
"384","2024-10-10"," 11:20:00 AM","2024-10-10"," 3:15:00 PM","","","","","","","13.61","-12.00"
"384.1","2024-10-10"," 11:20:00 AM","2024-10-10"," 11:56:00 AM","CE","81600","Sell","20","371.65","421.65","","-1000.00"
"384.2","2024-10-10"," 11:20:00 AM","2024-10-10"," 3:15:00 PM","PE","81600","Sell","20","331.40","282.00","","988.00"
"385","2024-10-11"," 9:20:00 AM","2024-10-11"," 9:46:00 AM","","","","","","","13.62","1437.00"
"385.1","2024-10-11"," 9:20:00 AM","2024-10-11"," 9:23:00 AM","CE","81500","Sell","20","192.00","242.00","","-1000.00"
"385.2","2024-10-11"," 9:20:00 AM","2024-10-11"," 9:46:00 AM","PE","81500","Sell","20","243.70","121.85","","2437.00"
"386","2024-10-11"," 11:20:00 AM","2024-10-11"," 1:06:00 PM","","","","","","","13.39","1836.00"
"386.1","2024-10-11"," 11:20:00 AM","2024-10-11"," 1:06:00 PM","CE","81400","Sell","20","93.75","46.90","","937.00"
"386.2","2024-10-11"," 11:20:00 AM","2024-10-11"," 12:27:00 PM","PE","81400","Sell","20","89.95","45.00","","899.00"
"387","2024-10-14"," 9:20:00 AM","2024-10-14"," 9:44:00 AM","","","","","","","13.51","-1000.00"
"387.1","2024-10-14"," 9:20:00 AM","2024-10-14"," 9:44:00 AM","CE","81700","Sell","20","496.65","496.65","","0.00"
"387.2","2024-10-14"," 9:20:00 AM","2024-10-14"," 9:28:00 AM","PE","81700","Sell","20","453.05","503.05","","-1000.00"
"388","2024-10-14"," 11:20:00 AM","2024-10-14"," 1:08:00 PM","","","","","","","13.22","-1000.00"
"388.1","2024-10-14"," 11:20:00 AM","2024-10-14"," 11:48:00 AM","CE","81900","Sell","20","489.60","539.60","","-1000.00"
"388.2","2024-10-14"," 11:20:00 AM","2024-10-14"," 1:08:00 PM","PE","81900","Sell","20","390.85","390.85","","0.00"
"389","2024-10-15"," 9:20:00 AM","2024-10-15"," 1:05:00 PM","","","","","","","12.87","3173.00"
"389.1","2024-10-15"," 9:20:00 AM","2024-10-15"," 1:05:00 PM","CE","82200","Sell","20","417.35","208.70","","4173.00"
"389.2","2024-10-15"," 9:20:00 AM","2024-10-15"," 9:46:00 AM","PE","82200","Sell","20","345.00","395.00","","-1000.00"
"390","2024-10-15"," 11:20:00 AM","2024-10-15"," 11:58:00 AM","","","","","","","13.09","-1000.00"
"390.1","2024-10-15"," 11:20:00 AM","2024-10-15"," 11:58:00 AM","CE","81800","Sell","20","437.45","437.45","","0.00"
"390.2","2024-10-15"," 11:20:00 AM","2024-10-15"," 11:26:00 AM","PE","81800","Sell","20","380.20","430.20","","-1000.00"
"391","2024-10-16"," 9:20:00 AM","2024-10-16"," 11:16:00 AM","","","","","","","13.12","-1000.00"
"391.1","2024-10-16"," 9:20:00 AM","2024-10-16"," 9:32:00 AM","CE","81700","Sell","20","349.35","399.35","","-1000.00"
"391.2","2024-10-16"," 9:20:00 AM","2024-10-16"," 11:16:00 AM","PE","81700","Sell","20","365.85","365.85","","0.00"
"392","2024-10-16"," 11:20:00 AM","2024-10-16"," 2:04:00 PM","","","","","","","13.29","-1000.00"
"392.1","2024-10-16"," 11:20:00 AM","2024-10-16"," 2:04:00 PM","CE","81600","Sell","20","372.20","372.20","","0.00"
"392.2","2024-10-16"," 11:20:00 AM","2024-10-16"," 11:30:00 AM","PE","81600","Sell","20","360.25","410.25","","-1000.00"
"393","2024-10-17"," 9:20:00 AM","2024-10-17"," 9:33:00 AM","","","","","","","13.26","-1000.00"
"393.1","2024-10-17"," 9:20:00 AM","2024-10-17"," 9:33:00 AM","CE","81600","Sell","20","341.55","341.55","","0.00"
"393.2","2024-10-17"," 9:20:00 AM","2024-10-17"," 9:28:00 AM","PE","81600","Sell","20","281.50","331.50","","-1000.00"
"394","2024-10-17"," 11:20:00 AM","2024-10-17"," 3:15:00 PM","","","","","","","13.32","2219.00"
"394.1","2024-10-17"," 11:20:00 AM","2024-10-17"," 3:15:00 PM","CE","81100","Sell","20","335.00","256.00","","1580.00"
"394.2","2024-10-17"," 11:20:00 AM","2024-10-17"," 3:15:00 PM","PE","81100","Sell","20","260.25","228.30","","639.00"
"395","2024-10-18"," 9:20:00 AM","2024-10-18"," 9:32:00 AM","","","","","","","13.88","-1000.00"
"395.1","2024-10-18"," 9:20:00 AM","2024-10-18"," 9:32:00 AM","CE","80500","Sell","20","271.75","271.75","","0.00"
"395.2","2024-10-18"," 9:20:00 AM","2024-10-18"," 9:27:00 AM","PE","80500","Sell","20","178.10","228.10","","-1000.00"
"396","2024-10-18"," 11:20:00 AM","2024-10-18"," 11:45:00 AM","","","","","","","13.40","163.00"
